station;lib;eu_cd;num_prel;dateprel;profondeur;zone;libzone;codeparam;libparam;codesupport;libsupport;codefraction;libfraction;resultat;unite;libunite;remarque;code_reseau;nom_reseau;code_preleveur;nom_preleveur;code_laboratoire;nom_laboratoire
O6765023;Lac de Lupiac;;1709456;06-03-2024;;1;Zone euphotique;1433;Orthophosphates (PO4);3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.02;162;milligramme par litre;10;;Réseau complémentaire plans d'eau fédérations de pêche;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;41881405900014;LABORATOIRE DES PYRENEES ET DES LANDES
O6765023;Lac de Lupiac;;1709457;06-03-2024;;5;Prélèvement de fond;1433;Orthophosphates (PO4);3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);0.02;162;milligramme par litre;10;;Réseau complémentaire plans d'eau fédérations de pêche;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;41881405900014;LABORATOIRE DES PYRENEES ET DES LANDES
O6765023;Lac de Lupiac;;1709456;06-03-2024;;1;Zone euphotique;1841;Carbone Organique;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);3.7;162;milligramme par litre;1;;Réseau complémentaire plans d'eau fédérations de pêche;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;41881405900014;LABORATOIRE DES PYRENEES ET DES LANDES
O6765023;Lac de Lupiac;;1709457;06-03-2024;;5;Prélèvement de fond;1841;Carbone Organique;3;Eau;003;Phase aqueuse de l'eau (filtrée, centrifugée...);4.8;162;milligramme par litre;1;;Réseau complémentaire plans d'eau fédérations de pêche;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;41881405900014;LABORATOIRE DES PYRENEES ET DES LANDES
O6765023;Lac de Lupiac;;1709456;06-03-2024;;1;Zone euphotique;1295;Turbidité Formazine Néphélométrique;3;Eau;023;Eau brute;17.6;232;nephelometric formazine unit;1;;Réseau complémentaire plans d'eau fédérations de pêche;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;41881405900014;LABORATOIRE DES PYRENEES ET DES LANDES
O6765023;Lac de Lupiac;;1709457;06-03-2024;;5;Prélèvement de fond;1295;Turbidité Formazine Néphélométrique;3;Eau;023;Eau brute;29.6;232;nephelometric formazine unit;1;;Réseau complémentaire plans d'eau fédérations de pêche;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;41881405900014;LABORATOIRE DES PYRENEES ET DES LANDES
O6765023;Lac de Lupiac;;1701207;06-03-2024;0.0;6;Prélèvement ponctuel;1301;Température de l'Eau;3;Eau;023;Eau brute;10.92;27;degré Celsius;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701202;06-03-2024;0.5;6;Prélèvement ponctuel;1301;Température de l'Eau;3;Eau;023;Eau brute;11.01;27;degré Celsius;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701210;06-03-2024;1.0;6;Prélèvement ponctuel;1301;Température de l'Eau;3;Eau;023;Eau brute;10.65;27;degré Celsius;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701206;06-03-2024;1.5;6;Prélèvement ponctuel;1301;Température de l'Eau;3;Eau;023;Eau brute;10.41;27;degré Celsius;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701187;06-03-2024;2.0;6;Prélèvement ponctuel;1301;Température de l'Eau;3;Eau;023;Eau brute;9.51;27;degré Celsius;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701191;06-03-2024;2.5;6;Prélèvement ponctuel;1301;Température de l'Eau;3;Eau;023;Eau brute;9.29;27;degré Celsius;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701201;06-03-2024;3.0;6;Prélèvement ponctuel;1301;Température de l'Eau;3;Eau;023;Eau brute;9.22;27;degré Celsius;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701200;06-03-2024;3.5;6;Prélèvement ponctuel;1301;Température de l'Eau;3;Eau;023;Eau brute;9.2;27;degré Celsius;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701194;06-03-2024;4.0;6;Prélèvement ponctuel;1301;Température de l'Eau;3;Eau;023;Eau brute;9.19;27;degré Celsius;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701193;06-03-2024;4.5;6;Prélèvement ponctuel;1301;Température de l'Eau;3;Eau;023;Eau brute;9.17;27;degré Celsius;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701208;06-03-2024;5.0;6;Prélèvement ponctuel;1301;Température de l'Eau;3;Eau;023;Eau brute;9.26;27;degré Celsius;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701197;06-03-2024;6.0;6;Prélèvement ponctuel;1301;Température de l'Eau;3;Eau;023;Eau brute;9.09;27;degré Celsius;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701189;06-03-2024;7.0;6;Prélèvement ponctuel;1301;Température de l'Eau;3;Eau;023;Eau brute;9.04;27;degré Celsius;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701196;06-03-2024;8.0;6;Prélèvement ponctuel;1301;Température de l'Eau;3;Eau;023;Eau brute;8.88;27;degré Celsius;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701199;06-03-2024;9.0;6;Prélèvement ponctuel;1301;Température de l'Eau;3;Eau;023;Eau brute;8.83;27;degré Celsius;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701207;06-03-2024;0.0;6;Prélèvement ponctuel;1302;Potentiel en Hydrogène (pH);3;Eau;023;Eau brute;8.1;264;unité pH;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701202;06-03-2024;0.5;6;Prélèvement ponctuel;1302;Potentiel en Hydrogène (pH);3;Eau;023;Eau brute;8.03;264;unité pH;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701210;06-03-2024;1.0;6;Prélèvement ponctuel;1302;Potentiel en Hydrogène (pH);3;Eau;023;Eau brute;7.04;264;unité pH;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701206;06-03-2024;1.5;6;Prélèvement ponctuel;1302;Potentiel en Hydrogène (pH);3;Eau;023;Eau brute;7.62;264;unité pH;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701187;06-03-2024;2.0;6;Prélèvement ponctuel;1302;Potentiel en Hydrogène (pH);3;Eau;023;Eau brute;7.22;264;unité pH;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701191;06-03-2024;2.5;6;Prélèvement ponctuel;1302;Potentiel en Hydrogène (pH);3;Eau;023;Eau brute;7.1;264;unité pH;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701201;06-03-2024;3.0;6;Prélèvement ponctuel;1302;Potentiel en Hydrogène (pH);3;Eau;023;Eau brute;7.29;264;unité pH;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701200;06-03-2024;3.5;6;Prélèvement ponctuel;1302;Potentiel en Hydrogène (pH);3;Eau;023;Eau brute;7.27;264;unité pH;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701194;06-03-2024;4.0;6;Prélèvement ponctuel;1302;Potentiel en Hydrogène (pH);3;Eau;023;Eau brute;7.29;264;unité pH;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701193;06-03-2024;4.5;6;Prélèvement ponctuel;1302;Potentiel en Hydrogène (pH);3;Eau;023;Eau brute;7.25;264;unité pH;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701208;06-03-2024;5.0;6;Prélèvement ponctuel;1302;Potentiel en Hydrogène (pH);3;Eau;023;Eau brute;7.3;264;unité pH;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701197;06-03-2024;6.0;6;Prélèvement ponctuel;1302;Potentiel en Hydrogène (pH);3;Eau;023;Eau brute;7.25;264;unité pH;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701189;06-03-2024;7.0;6;Prélèvement ponctuel;1302;Potentiel en Hydrogène (pH);3;Eau;023;Eau brute;7.22;264;unité pH;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701196;06-03-2024;8.0;6;Prélèvement ponctuel;1302;Potentiel en Hydrogène (pH);3;Eau;023;Eau brute;7.22;264;unité pH;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701199;06-03-2024;9.0;6;Prélèvement ponctuel;1302;Potentiel en Hydrogène (pH);3;Eau;023;Eau brute;7.15;264;unité pH;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701207;06-03-2024;0.0;6;Prélèvement ponctuel;1303;Conductivité à 25°C;3;Eau;023;Eau brute;348.0;147;microSiemens par centimètre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701202;06-03-2024;0.5;6;Prélèvement ponctuel;1303;Conductivité à 25°C;3;Eau;023;Eau brute;347.0;147;microSiemens par centimètre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701210;06-03-2024;1.0;6;Prélèvement ponctuel;1303;Conductivité à 25°C;3;Eau;023;Eau brute;346.0;147;microSiemens par centimètre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701206;06-03-2024;1.5;6;Prélèvement ponctuel;1303;Conductivité à 25°C;3;Eau;023;Eau brute;346.0;147;microSiemens par centimètre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701187;06-03-2024;2.0;6;Prélèvement ponctuel;1303;Conductivité à 25°C;3;Eau;023;Eau brute;346.0;147;microSiemens par centimètre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701191;06-03-2024;2.5;6;Prélèvement ponctuel;1303;Conductivité à 25°C;3;Eau;023;Eau brute;346.0;147;microSiemens par centimètre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701201;06-03-2024;3.0;6;Prélèvement ponctuel;1303;Conductivité à 25°C;3;Eau;023;Eau brute;346.0;147;microSiemens par centimètre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701200;06-03-2024;3.5;6;Prélèvement ponctuel;1303;Conductivité à 25°C;3;Eau;023;Eau brute;346.0;147;microSiemens par centimètre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701194;06-03-2024;4.0;6;Prélèvement ponctuel;1303;Conductivité à 25°C;3;Eau;023;Eau brute;346.0;147;microSiemens par centimètre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701193;06-03-2024;4.5;6;Prélèvement ponctuel;1303;Conductivité à 25°C;3;Eau;023;Eau brute;346.0;147;microSiemens par centimètre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701208;06-03-2024;5.0;6;Prélèvement ponctuel;1303;Conductivité à 25°C;3;Eau;023;Eau brute;342.0;147;microSiemens par centimètre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701197;06-03-2024;6.0;6;Prélèvement ponctuel;1303;Conductivité à 25°C;3;Eau;023;Eau brute;352.0;147;microSiemens par centimètre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701189;06-03-2024;7.0;6;Prélèvement ponctuel;1303;Conductivité à 25°C;3;Eau;023;Eau brute;354.0;147;microSiemens par centimètre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701196;06-03-2024;8.0;6;Prélèvement ponctuel;1303;Conductivité à 25°C;3;Eau;023;Eau brute;356.0;147;microSiemens par centimètre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701199;06-03-2024;9.0;6;Prélèvement ponctuel;1303;Conductivité à 25°C;3;Eau;023;Eau brute;360.0;147;microSiemens par centimètre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1709457;06-03-2024;;5;Prélèvement de fond;1305;Matières en suspension;3;Eau;023;Eau brute;9.7;162;milligramme par litre;1;;Réseau complémentaire plans d'eau fédérations de pêche;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;41881405900014;LABORATOIRE DES PYRENEES ET DES LANDES
O6765023;Lac de Lupiac;;1709456;06-03-2024;;1;Zone euphotique;1305;Matières en suspension;3;Eau;023;Eau brute;8.2;162;milligramme par litre;1;;Réseau complémentaire plans d'eau fédérations de pêche;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;41881405900014;LABORATOIRE DES PYRENEES ET DES LANDES
O6765023;Lac de Lupiac;;1701207;06-03-2024;0.0;6;Prélèvement ponctuel;1311;Oxygène dissous;3;Eau;023;Eau brute;7.76;162;milligramme par litre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701202;06-03-2024;0.5;6;Prélèvement ponctuel;1311;Oxygène dissous;3;Eau;023;Eau brute;7.33;162;milligramme par litre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701210;06-03-2024;1.0;6;Prélèvement ponctuel;1311;Oxygène dissous;3;Eau;023;Eau brute;7.32;162;milligramme par litre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701206;06-03-2024;1.5;6;Prélèvement ponctuel;1311;Oxygène dissous;3;Eau;023;Eau brute;7.26;162;milligramme par litre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701187;06-03-2024;2.0;6;Prélèvement ponctuel;1311;Oxygène dissous;3;Eau;023;Eau brute;7.38;162;milligramme par litre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701191;06-03-2024;2.5;6;Prélèvement ponctuel;1311;Oxygène dissous;3;Eau;023;Eau brute;7.44;162;milligramme par litre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701201;06-03-2024;3.0;6;Prélèvement ponctuel;1311;Oxygène dissous;3;Eau;023;Eau brute;7.08;162;milligramme par litre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701200;06-03-2024;3.5;6;Prélèvement ponctuel;1311;Oxygène dissous;3;Eau;023;Eau brute;7.13;162;milligramme par litre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701194;06-03-2024;4.0;6;Prélèvement ponctuel;1311;Oxygène dissous;3;Eau;023;Eau brute;7.18;162;milligramme par litre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701193;06-03-2024;4.5;6;Prélèvement ponctuel;1311;Oxygène dissous;3;Eau;023;Eau brute;7.15;162;milligramme par litre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701208;06-03-2024;5.0;6;Prélèvement ponctuel;1311;Oxygène dissous;3;Eau;023;Eau brute;7.17;162;milligramme par litre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701197;06-03-2024;6.0;6;Prélèvement ponctuel;1311;Oxygène dissous;3;Eau;023;Eau brute;7.0;162;milligramme par litre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701189;06-03-2024;7.0;6;Prélèvement ponctuel;1311;Oxygène dissous;3;Eau;023;Eau brute;6.8;162;milligramme par litre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701196;06-03-2024;8.0;6;Prélèvement ponctuel;1311;Oxygène dissous;3;Eau;023;Eau brute;6.68;162;milligramme par litre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701199;06-03-2024;9.0;6;Prélèvement ponctuel;1311;Oxygène dissous;3;Eau;023;Eau brute;6.2;162;milligramme par litre;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701207;06-03-2024;0.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;70.6;243;pourcentage;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701202;06-03-2024;0.5;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;67.3;243;pourcentage;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701210;06-03-2024;1.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;66.6;243;pourcentage;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701206;06-03-2024;1.5;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;65.7;243;pourcentage;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701187;06-03-2024;2.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;65.5;243;pourcentage;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701191;06-03-2024;2.5;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;65.6;243;pourcentage;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701201;06-03-2024;3.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;64.2;243;pourcentage;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701200;06-03-2024;3.5;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;64.0;243;pourcentage;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701194;06-03-2024;4.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;64.1;243;pourcentage;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701193;06-03-2024;4.5;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;62.7;243;pourcentage;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
O6765023;Lac de Lupiac;;1701208;06-03-2024;5.0;6;Prélèvement ponctuel;1312;Taux de saturation en oxygène;3;Eau;023;Eau brute;63.0;243;pourcentage;1;;;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE;40183958400026;FEDERATION DU GERS PECHE ET PROT. MILIEU AQUATIQUE
